,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_train_AUC,split1_train_AUC,split2_train_AUC,mean_train_AUC,std_train_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,mean_train_Accuracy,std_train_Accuracy
79,21.36212436358134,0.2663057985973618,0.14232802391052246,0.010781031973130805,30,500,"{'max_depth': 30, 'n_estimators': 500}",0.8120277546406474,0.7940601884991649,0.7715677940825578,0.7925519124074567,0.01655210509607271,67,1.0,1.0,1.0,1.0,0.0,0.7697547683923706,0.7789904502046384,0.7585266030013642,0.7690906071994578,0.008367520268170532,29,1.0,1.0,1.0,1.0,0.0
82,39.36352833112081,0.4702323784925256,0.25333484013875324,0.0024930680751912536,30,1000,"{'max_depth': 30, 'n_estimators': 1000}",0.8116187232270348,0.791353495585779,0.7710085600095443,0.7913269262741194,0.01657904035389353,68,1.0,1.0,1.0,1.0,0.0,0.7697547683923706,0.7667121418826739,0.757162346521146,0.7645430855987302,0.005364753863127398,54,1.0,1.0,1.0,1.0,0.0
71,0.46965662638346356,0.01033297550371925,0.018667936325073242,0.0032998815451718818,30,10,"{'max_depth': 30, 'n_estimators': 10}",0.806803307948596,0.7947499105225483,0.7723619064662371,0.7913050416457938,0.014270082345027104,69,1.0,1.0,1.0,1.0,0.0,0.7724795640326976,0.772169167803547,0.7557980900409277,0.7668156072923907,0.007791591674982408,42,1.0,1.0,1.0,1.0,0.0
81,32.02580237388611,0.2556964446923683,0.21334989865620932,0.016726853112595093,30,800,"{'max_depth': 30, 'n_estimators': 800}",0.8115369169443123,0.7913833214030064,0.7709563648293963,0.791292201058905,0.016567066319975187,70,1.0,1.0,1.0,1.0,0.0,0.7697547683923706,0.7708049113233287,0.757162346521146,0.7659073420789485,0.006198489629113882,47,1.0,1.0,1.0,1.0,0.0
83,43.688155015309654,2.7144136568098567,0.27165865898132324,0.015347702379528438,30,1200,"{'max_depth': 30, 'n_estimators': 1200}",0.8115369169443123,0.7912789310427106,0.7709861906466238,0.7912673462112156,0.016554766714831762,71,1.0,1.0,1.0,1.0,0.0,0.7683923705722071,0.7557980900409277,0.7557980900409277,0.7599961835513541,0.005937000778555596,60,1.0,1.0,1.0,1.0,0.0
57,0.46465905507405597,0.01959733790387631,0.015002250671386719,0.0035569824401695247,25,10,"{'max_depth': 25, 'n_estimators': 10}",0.8043825856734889,0.795670782629444,0.7723619064662371,0.7908050915897235,0.013517573406346373,72,1.0,1.0,1.0,1.0,0.0,0.7697547683923706,0.7708049113233287,0.7557980900409277,0.7654525899188757,0.006840210813702234,48,1.0,1.0,1.0,1.0,0.0
5,0.4493306477864583,0.009980810705325072,0.016665935516357422,0.004493016693506673,3,100,"{'max_depth': 3, 'n_estimators': 100}",0.7679973821989529,0.821082378907182,0.772440199236459,0.7871733201141979,0.0240458292568826,73,0.8991001923765212,0.8876965923984272,0.9091542058858573,0.8986503302202685,0.00876580766819601,0.6948228882833788,0.7353342428376535,0.7066848567530696,0.7122806626247006,0.017005435297188037,76,0.8076398362892224,0.8023176550783913,0.8234492160872529,0.8111355691516223,0.008974067411222782
4,0.3419951597849528,0.01627288105594383,0.02000085512797038,0.009903216977542607,3,75,"{'max_depth': 3, 'n_estimators': 75}",0.7648366849119467,0.8126640419947506,0.7645512705798139,0.7806839991621702,0.022613605344504392,74,0.8803425495108567,0.8663171690694625,0.888726096151555,0.8784619382439581,0.009244548926999203,0.6825613079019074,0.73806275579809,0.6957708049113234,0.7054649562037736,0.023672559453283372,77,0.7905866302864939,0.78186775732788,0.7948193592365371,0.7890912489503036,0.005392162337167523
42,0.05032674471537272,0.009535854350501038,0.01300509770711263,0.001415011051002568,15,1,"{'max_depth': 15, 'n_estimators': 1}",0.7776728343645882,0.7898435635886423,0.7701846218086374,0.7792336732539559,0.008101261692120427,75,0.9939556117275113,0.9939514327415704,0.9980545543905636,0.995320532953215,0.001933245851048025,0.7643051771117166,0.757162346521146,0.747612551159618,0.756360024930827,0.006838310232062128,63,0.9433833560709414,0.9481935923653715,0.972733469665985,0.9547701393674326,0.012852899020927271
3,0.22832568486531576,0.010533847945426193,0.015668869018554688,0.0030903139022594502,3,50,"{'max_depth': 3, 'n_estimators': 50}",0.7569051939552595,0.807716684562157,0.7544254056311144,0.7730157613828436,0.024558133610620016,76,0.853115306609401,0.8385531469677112,0.8648483110925772,0.8521722548898966,0.010755647322768172,0.6798365122615804,0.7203274215552524,0.6889495225102319,0.6963711521090216,0.017343372860804163,78,0.76193724420191,0.7511929107021131,0.7723244717109747,0.761818208871666,0.008627334262879998
15,0.07533613840738933,0.0012417975535473347,0.010994195938110352,0.002155749792148788,5,10,"{'max_depth': 5, 'n_estimators': 10}",0.7537928367444076,0.8028662610355525,0.7566399725602482,0.7710996901134027,0.022492410819391767,77,0.8523910984848484,0.8492102793994996,0.8477572456213511,0.8497862078352331,0.001935100042624887,0.6689373297002725,0.7271487039563438,0.6821282401091405,0.6927380912552522,0.02492077753203921,79,0.757162346521146,0.7770961145194274,0.743694614860259,0.7593176919669441,0.013721010175721964
70,0.0749961535135905,0.017050342503960925,0.011343240737915039,0.0012506980084074284,30,1,"{'max_depth': 30, 'n_estimators': 1}",0.7475755592574964,0.7821074922452875,0.7677650023860654,0.7658160179629497,0.014164803897442057,78,1.0,1.0,1.0,1.0,0.0,0.7697547683923706,0.7667121418826739,0.7530695770804912,0.7631788291185119,0.007255440560735401,59,1.0,1.0,1.0,1.0,0.0
28,0.05599896113077799,0.034906384647762766,0.013667821884155273,0.0037716371795428853,8,1,"{'max_depth': 8, 'n_estimators': 1}",0.7582103760114232,0.7879869064662371,0.7469428537341923,0.7643800454039509,0.017314775606930607,79,0.8699985832736817,0.8678493238412964,0.8974135812581914,0.8784204961243898,0.01345877139518559,0.6376021798365122,0.6562073669849932,0.6562073669849932,0.6500056379354996,0.008770569331957108,82,0.7053206002728513,0.7048398091342877,0.7484662576687117,0.7195422223586169,0.020453323348451034
56,0.04733053843180338,0.006017939377589729,0.00900578498840332,0.0014102350324855669,25,1,"{'max_depth': 25, 'n_estimators': 1}",0.745284983341266,0.7689356657122406,0.7677650023860654,0.7606618838131908,0.010883608906621003,80,0.9999496689334288,0.9999953458239008,1.0,0.9999816715857767,2.2708921253649664e-05,0.7670299727520435,0.7517053206002728,0.7530695770804912,0.7572682901442692,0.006924985412121712,61,0.9972714870395635,0.9979550102249489,1.0,0.9984088324215041,0.001159212860344515
2,0.12266198794047038,0.008728232298161102,0.00933376948038737,0.0018860443775958178,3,25,"{'max_depth': 3, 'n_estimators': 25}",0.7479065028557829,0.7895378489620616,0.7385580708661417,0.7586674742279954,0.022159773198786606,81,0.815257023979957,0.8037724889789111,0.8271057354342904,0.8153784161310528,0.00952614471083412,0.670299727520436,0.703956343792633,0.6766712141882674,0.6836424285004455,0.014597724171098675,80,0.7291950886766713,0.7300613496932515,0.7450579413769598,0.7347714599156276,0.007282233067677384
1,0.05599395434061686,0.00495967647876027,0.012998342514038086,0.0008129403710388754,3,10,"{'max_depth': 3, 'n_estimators': 10}",0.7257518741075678,0.7699161894535911,0.7167665831543784,0.7374782155718457,0.023228581181279833,82,0.7839697417084229,0.7773535237698083,0.7915627234004529,0.7842953296262279,0.005805448254587705,0.6648501362397821,0.684856753069577,0.6439290586630286,0.6645453159907959,0.01671005144410788,81,0.7216916780354706,0.7068847989093388,0.7143830947511929,0.7143198572320008,0.006045048475231342
14,0.014664649963378906,0.003299930776417617,0.010002374649047852,3.132884239264651e-06,5,1,"{'max_depth': 5, 'n_estimators': 1}",0.7337168312708234,0.7236339775709854,0.7026813409687427,0.7200107166035172,0.01292662445243462,83,0.7810524039608685,0.7360197858334326,0.7805006776480401,0.7658576224807804,0.02109973889769609,0.6376021798365122,0.5866302864938608,0.5989085948158254,0.6077136870487329,0.021720661663589082,83,0.655525238744884,0.6203135650988412,0.6319018404907976,0.6359135481115076,0.014652322654660224
0,0.01266781489054362,0.0009460010452162282,0.011667569478352865,0.0018858766166751305,3,1,"{'max_depth': 3, 'n_estimators': 1}",0.6962012137077581,0.5984475662133141,0.6718526306370796,0.6555004701860506,0.04154907751225574,84,0.6972744795394894,0.6280438311688312,0.7295374493625641,0.6849519200236283,0.04234086078703222,0.6185286103542235,0.5620736698499318,0.5989085948158254,0.5931702916733269,0.023402082087600442,84,0.6084583901773534,0.5869120654396728,0.6298568507157464,0.6084091021109241,0.017532169814128088
