,p2,p3,p4,p5,p6,target_Asian,target_AIAN,target_Black,target_White,target_Other,target_NHPI
14556,0.679,0.679,0.679,0.0,0.0,0,0,0,0,0,0
14557,0.655,0.655,0.655,0.0,0.0,0,0,0,0,0,0
14558,0.655,0.655,0.655,0.0,0.0,0,0,0,0,0,0
14559,0.655,0.655,0.655,0.0,0.0,0,0,0,0,0,0
14560,0.655,0.655,0.655,0.0,0.0,0,0,0,1,0,0
14561,0.655,0.655,0.655,0.0,0.0,0,0,0,1,0,0
14562,0.655,0.655,0.655,0.0,0.0,0,0,0,1,0,0
14563,0.655,0.655,0.655,0.0,0.0,0,0,0,1,0,0
14564,0.655,0.655,0.655,0.0,0.0,0,0,0,1,0,0
14565,0.655,0.655,0.655,0.0,0.0,0,0,0,1,0,0
14566,0.69,0.69,0.69,0.0,0.0,0,0,0,1,0,0
14567,0.69,0.69,0.69,0.0,0.0,0,0,0,1,0,0
14568,0.708,0.708,0.708,0.0,0.0,0,0,0,1,0,0
14569,0.708,0.708,0.708,0.0,0.0,0,0,0,0,0,0
14570,0.708,0.708,0.708,0.0,0.0,0,0,0,0,0,0
14571,0.708,0.708,0.708,0.0,0.0,0,0,0,0,0,0
14572,0.708,0.708,0.708,0.0,0.0,0,0,0,0,0,0
14573,0.684,0.684,0.684,0.0,0.0,0,0,0,0,0,0
14574,0.684,0.684,0.684,0.0,0.0,0,0,0,0,0,0
14575,0.684,0.684,0.684,0.0,0.0,0,0,0,0,0,0
14576,0.684,0.684,0.684,0.0,0.0,0,0,0,0,0,0
14577,0.684,0.684,0.684,0.0,0.0,0,0,0,0,0,0
14578,0.708,0.708,0.708,0.0,0.0,0,0,0,0,0,0
14579,0.708,0.708,0.708,0.0,0.0,1,0,1,0,0,0
14580,0.732,0.732,0.732,0.0,0.0,0,0,1,0,0,0
14581,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14582,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14583,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14584,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14585,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14586,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14587,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14588,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14589,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14590,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14591,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14592,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14593,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14594,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14595,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14596,0.732,0.732,0.732,0.0,0.0,0,0,0,0,0,0
14597,0.732,0.732,0.732,0.0,0.0,0,0,0,0,1,0
14598,0.732,0.732,0.732,0.0,0.0,0,1,0,0,1,0
14599,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14600,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14601,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14602,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14603,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14604,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14605,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14606,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14607,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14608,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14609,0.714,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14610,0.706895581296906,0.714,0.714,0.0,0.0,0,0,0,1,0,0
14611,0.6998618527410232,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14612,0.6928981109536347,0.714,0.714,0.0,0.0,0,0,0,0,0,0
14613,0.6860036595547587,0.69,0.69,0.0,0.0,0,0,0,0,0,0
14614,0.6791778090935098,0.69,0.69,0.0,0.0,0,0,0,0,0,0
14615,0.6724198769791535,0.69,0.69,0.0,0.0,0,0,0,0,0,0
14616,0.665729187412847,0.69,0.69,0.0,0.0,0,0,0,0,0,0
14617,0.6591050713200579,0.667,0.667,0.0,0.0,0,0,0,0,0,0
14618,0.6525468662836569,0.667,0.667,0.0,0.0,0,0,0,0,1,0
14619,0.6460539164776751,0.667,0.667,0.0,0.0,0,0,0,1,1,0
14620,0.6396255726017211,0.667,0.667,0.0,0.0,0,0,0,1,0,0
14621,0.6332611918160505,0.667,0.667,0.0,0.0,0,0,0,0,0,0
14622,0.6269601376772808,0.667,0.667,0.0,0.0,0,0,0,0,0,0
14623,0.6207217800747473,0.667,0.667,0.0,0.0,0,0,0,0,0,0
14624,0.6145454951674912,0.667,0.667,0.0,0.0,0,0,0,0,0,0
14625,0.6084306653218748,0.667,0.667,0.0,0.0,0,0,0,0,0,0
14626,0.602376679049818,0.667,0.667,0.0,0.0,0,0,0,0,0,0
14627,0.5963829309476482,0.667,0.667,0.0,0.0,0,0,0,0,0,0
14628,0.5904488216355607,0.667,0.667,0.0,0.0,0,0,0,0,0,0
14629,0.5845737576976789,0.667,0.667,0.667,0.0,0,0,0,0,0,0
14630,0.5787571516227136,0.667,0.667,0.667,0.0,0,0,0,0,0,0
14631,0.5729984217452097,0.667,0.667,0.667,0.0,0,0,0,0,0,0
14632,0.5672969921873805,0.667,0.667,0.667,0.0,0,0,0,0,0,0
14633,0.5616522928015192,0.667,0.667,0.667,0.0,0,0,0,0,0,0
14634,0.5560637591129831,0.667,0.667,0.667,0.0,0,0,0,0,0,0
14635,0.5505308322637463,0.667,0.667,0.667,0.0,0,0,0,0,0,0
14636,0.5450529589565132,0.667,0.667,0.667,0.0,0,0,0,0,0,0
14637,0.5396295913993879,0.667,0.667,0.667,0.0,0,0,0,0,0,0
14638,0.5342601872510956,0.667,0.667,0.667,0.0,0,1,0,0,0,0
14639,0.5289442095667466,0.667,0.667,0.667,0.0,1,1,0,1,0,0
14640,0.5236811267441425,0.667,0.667,0.667,0.0,1,1,0,1,0,0
14641,0.5184704124706153,0.667,0.667,0.667,0.0,0,0,0,0,0,0
14642,0.5133115456703953,0.6603632391106952,0.6603632391106952,0.667,0.0,0,0,0,0,0,0
14643,0.5082040104525033,0.6537925150956058,0.6537925150956058,0.667,0.0,0,0,0,0,0,0
14644,0.5031472960591614,0.647287170876855,0.647287170876855,0.667,0.0,0,0,0,0,0,0
14645,0.4981408968147161,0.6408465559145996,0.6408465559145996,0.667,0.0,0,0,0,0,0,0
14646,0.4931843120750712,0.6344700261419762,0.6344700261419762,0.667,0.0,0,0,0,0,0,0
14647,0.488277046177622,0.6281569439006939,0.6281569439006939,0.667,0.0,0,0,0,0,0,0
14648,0.4834186083916895,0.6219066778772675,0.6219066778772675,0.667,0.0,0,0,0,0,0,0
14649,0.4786085128694464,0.6157186030398861,0.6157186030398861,0.667,0.0,0,0,0,0,0,0
14650,0.473846278597332,0.6095921005759092,0.6095921005759092,0.667,0.0,0,0,0,0,0,0
14651,0.4691314293479505,0.603526557829985,0.603526557829985,0.667,0.0,0,0,0,0,0,0
14652,0.464463493632448,0.5975213682427843,0.5975213682427843,0.667,0.0,0,0,0,0,0,0
14653,0.4598420046533629,0.591575931290344,0.591575931290344,0.667,0.0,0,0,0,0,0,0
14654,0.4552665002579461,0.5856896524240144,0.5856896524240144,0.667,0.0,0,0,0,0,0,0
14655,0.4507365228919451,0.5798619430110036,0.5798619430110036,0.667,0.0,0,0,0,0,0,0
14656,0.4462516195538483,0.5740922202755135,0.5740922202755135,0.667,0.0,0,0,0,0,0,0
14657,0.4418113417495845,0.568379907240463,0.568379907240463,0.667,0.0,0,0,0,1,0,0
14658,0.4374152454476731,0.562724432669788,0.562724432669788,0.667,0.0,0,0,1,1,0,0
14659,0.4330628910348202,0.5571252310113185,0.5571252310113185,0.667,0.0,1,0,1,1,0,0
14660,0.4287538432719578,0.5515817423402227,0.5515817423402227,0.684,0.0,1,0,1,1,1,0
14661,0.4244876712507188,0.5460934123030139,0.5460934123030139,0.684,0.0,1,0,1,1,0,0
14662,0.4202639483503456,0.5406596920621148,0.5406596920621148,0.684,0.0,1,0,1,1,0,0
14663,0.4160822521950286,0.5352800382409731,0.5352800382409731,0.684,0.0,1,0,1,1,0,0
14664,0.4119421646116674,0.5299539128697238,0.5299539128697238,0.684,0.0,0,0,1,1,0,0
14665,0.4078432715880538,0.5246807833313912,0.5246807833313912,0.684,0.0,0,0,1,1,0,0
14666,0.4037851632314694,0.519460122308627,0.519460122308627,0.684,0.0,0,0,1,1,0,0
14667,0.399767433727697,0.5142914077309787,0.5142914077309787,0.684,0.0,0,0,1,1,0,0
14668,0.395789681300438,0.509174122722681,0.509174122722681,0.684,0.0,0,0,1,1,0,0
14669,0.3918515081711349,0.5041077555509689,0.5041077555509689,0.684,0.0,0,0,1,1,0,0
14670,0.3879525205191928,0.499091799574903,0.499091799574903,0.684,0.0,0,0,1,1,0,0
14671,0.3840923284425975,0.4941257531947058,0.4941257531947058,0.684,0.0,0,0,0,0,0,0
14672,0.3802705459189245,0.4892091198016009,0.4892091198016009,0.684,0.0,0,0,0,0,0,0
14673,0.3764867907667366,0.4843414077281519,0.4843414077281519,0.661,0.0,0,0,0,0,0,1
14674,0.3727406846073654,0.4795221301990948,0.4795221301990948,0.661,0.0,0,0,0,0,0,1
14675,0.3690318528270732,0.4747508052826606,0.4747508052826606,0.661,0.0,0,0,0,0,0,0
14676,0.3653599245395912,0.4700269558423819,0.4700269558423819,0.661,0.0,0,0,0,0,0,0
14677,0.3617245325490309,0.4653501094893777,0.4653501094893777,0.661,0.0,0,0,0,0,0,0
14678,0.3581253133131635,0.4607197985351156,0.4607197985351156,0.661,0.0,0,0,0,1,0,0
14679,0.3545619069070663,0.4561355599446414,0.4561355599446414,0.652,0.0,0,0,0,0,0,0
14680,0.3510339569871291,0.4515969352902758,0.4515969352902758,0.652,0.0,0,0,0,0,0,1
14681,0.3475411107554197,0.4471034707057714,0.4471034707057714,0.652,0.0,0,1,0,0,0,1
14682,0.3440830189244045,0.442654716840925,0.442654716840925,0.652,0.0,0,0,0,0,0,1
14683,0.3406593356820185,0.4382502288166429,0.4382502288166429,0.652,0.0,0,0,0,0,0,0
14684,0.3372697186570845,0.4338895661804521,0.4338895661804521,0.652,0.0,0,0,0,0,0,0
14685,0.3339138288850752,0.4295722928624553,0.4295722928624553,0.652,0.0,0,0,0,0,0,0
14686,0.3305913307742168,0.4252979771317228,0.4252979771317228,0.652,0.0,0,0,0,0,0,0
14687,0.3273018920719295,0.4210661915531196,0.4210661915531196,0.652,0.0,0,0,0,0,0,0
14688,0.324045183831602,0.4168765129445614,0.4168765129445614,0.652,0.0,0,0,0,0,0,0
14689,0.3208208803796962,0.412728522334696,0.412728522334696,0.652,0.0,0,0,0,0,0,0
14690,0.3176286592831799,0.4086218049210056,0.4086218049210056,0.652,0.0,0,0,0,0,0,0
14691,0.3144682013172834,0.4045559500283265,0.4045559500283265,0.652,0.0,0,0,0,0,0,0
14692,0.3113391904335764,0.4005305510677813,0.4005305510677813,0.652,0.0,0,0,0,0,0,0
14693,0.3082413137283629,0.3965452054961196,0.3965452054961196,0.652,0.0,0,0,0,0,0,0
14694,0.3051742614113908,0.3925995147754629,0.3925995147754629,0.652,0.0,0,0,0,0,0,0
14695,0.3021377267748726,0.3886930843334511,0.3886930843334511,0.652,0.0,0,0,0,0,0,0
14696,0.2991314061628142,0.3848255235237846,0.3848255235237846,0.652,0.0,0,0,0,0,0,0
14697,0.2961549989406491,0.3809964455871595,0.3809964455871595,0.652,0.0,0,0,0,0,0,0
14698,0.2932082074651747,0.3772054676125912,0.3772054676125912,0.64,0.0,0,0,0,0,0,0
14699,0.2902907370547877,0.3734522104991232,0.3734522104991232,0.64,0.0,0,0,0,0,0,0
14700,0.2874022959600161,0.3697362989179162,0.3697362989179162,0.64,0.0,0,0,0,0,0,0
14701,0.284542595334343,0.3660573612747157,0.3660573612747157,0.64,0.0,0,0,0,0,0,0
14702,0.2817113492053231,0.3624150296726914,0.3624150296726914,0.64,0.0,0,0,0,0,0,0
14703,0.278908274445984,0.3588089398756479,0.3588089398756479,0.64,0.0,0,0,0,0,0,0
14704,0.2761330907465138,0.3552387312716004,0.3552387312716004,0.64,0.0,0,0,0,0,0,0
14705,0.27338552058623,0.3517040468367134,0.3517040468367134,0.64,0.0,0,0,0,0,0,0
14706,0.2706652892058268,0.3482045330995977,0.3482045330995977,0.64,0.0,0,0,0,0,0,0
14707,0.2679721245798993,0.3447398401059633,0.3447398401059633,0.64,0.0,0,0,0,0,0,0
14708,0.2653057573897406,0.3413096213836238,0.3413096213836238,0.64,0.0,0,0,0,0,0,0
14709,0.2626659209964098,0.3379135339078482,0.3379135339078482,0.64,0.0,0,0,0,0,0,0
14710,0.2600523514140676,0.334551238067059,0.334551238067059,0.64,0.0,0,0,0,0,0,0
14711,0.2574647872835779,0.3312223976288701,0.3312223976288701,0.64,0.0,0,0,0,0,0,0
14712,0.2549029698463712,0.3279266797064637,0.3279266797064637,0.64,0.0,0,0,0,0,0,0
14713,0.252366642918569,0.3246637547253011,0.3246637547253011,0.64,0.0,0,0,0,0,0,0
14714,0.2498555528653649,0.321433296390165,0.321433296390165,0.64,0.0,0,0,0,0,0,0
14715,0.2473694485756609,0.3182349816525299,0.3182349816525299,0.64,0.0,0,0,0,0,0,0
14716,0.2449080814369565,0.3150684906782568,0.3150684906782568,0.64,0.0,0,0,0,0,0,0
14717,0.2424712053104865,0.3119335068156095,0.3119335068156095,0.64,0.0,0,0,0,0,0,0
14718,0.2400585765066075,0.3088297165635891,0.3088297165635891,0.64,0.0,0,0,0,0,0,0
14719,0.2376699537604288,0.3057568095405841,0.3057568095405841,0.64,0.0,0,0,0,0,0,0
14720,0.2353050982076849,0.3027144784533314,0.3027144784533314,0.64,0.0,0,0,0,0,0,0
14721,0.2329637733608501,0.2997024190661868,0.2997024190661868,0.64,0.0,0,0,0,0,0,0
14722,0.2306457450854885,0.2967203301707017,0.2967203301707017,0.64,0.0,0,0,0,0,0,0
14723,0.2283507815768409,0.2937679135555015,0.2937679135555015,0.64,0.0,0,0,0,0,0,0
14724,0.2260786533366439,0.2908448739764642,0.2908448739764642,0.64,0.0,0,0,0,0,0,0
14725,0.2238291331501802,0.2879509191271961,0.2879509191271961,0.64,0.0,0,0,0,0,0,0
14726,0.2216019960635563,0.2850857596098007,0.2850857596098007,0.64,0.0,0,0,0,0,0,0
14727,0.2193970193612077,0.2822491089059384,0.2822491089059384,0.64,0.0,0,0,0,0,0,0
14728,0.2172139825436267,0.2794406833481752,0.2794406833481752,0.64,0.0,0,0,0,0,0,0
14729,0.2150526673053123,0.2766602020916148,0.2766602020916148,0.64,0.0,0,0,0,0,0,0
14730,0.2129128575129396,0.2739073870858144,0.2739073870858144,0.64,0.0,0,0,0,0,0,0
14731,0.2107943391837461,0.2711819630469796,0.2711819630469796,0.64,0.0,0,0,0,0,0,0
14732,0.2086969004641336,0.2684836574304352,0.2684836574304352,0.652,0.0,0,0,0,0,0,0
14733,0.2066203316084821,0.2658122004033709,0.2658122004033709,0.652,0.0,0,0,0,0,0,0
14734,0.2045644249581757,0.2631673248178579,0.2631673248178579,0.652,0.0,0,0,0,0,0,0
14735,0.202528974920836,0.2605487661841336,0.2605487661841336,0.652,0.0,0,0,0,0,0,0
14736,0.2005137779497631,0.2579562626441523,0.2579562626441523,0.652,0.0,0,0,0,0,0,0
14737,0.1985186325235806,0.2553895549453998,0.2553895549453998,0.652,0.0,0,0,0,0,0,0
14738,0.1965433391260831,0.252848386414967,0.252848386414967,0.652,0.0,0,0,0,0,0,0
14739,0.194587700226285,0.2503325029338835,0.2503325029338835,0.652,0.0,0,0,0,0,0,0
14740,0.1926515202586664,0.2478416529117045,0.2478416529117045,0.652,0.0,0,0,0,0,0,0
14741,0.1907346056036171,0.245375587261352,0.245375587261352,0.652,0.0,0,0,0,0,0,0
14742,0.1888367645680743,0.242934059374206,0.242934059374206,0.652,0.0,0,0,0,0,0,0
14743,0.1869578073663527,0.2405168250954432,0.2405168250954432,0.652,0.0,0,0,0,0,0,0
14744,0.1850975461011665,0.2381236426996213,0.2381236426996213,0.652,0.0,0,0,0,0,0,0
14745,0.1832557947448388,0.2357542728665063,0.2357542728665063,0.652,0.0,0,0,0,0,0,0
14746,0.1814323691206993,0.2334084786571406,0.2334084786571406,0.652,0.0,0,0,0,0,0,0
14747,0.1796270868846661,0.2310860254901483,0.2310860254901483,0.652,0.0,0,0,0,0,0,0
14748,0.177839767507011,0.2287866811182773,0.2287866811182773,0.652,0.0,0,0,0,0,0,0
14749,0.1760702322543069,0.2265102156051744,0.2265102156051744,0.652,0.0,0,0,0,0,0,0
14750,0.174318304171554,0.2242564013023911,0.2242564013023911,0.652,0.0,0,0,0,0,0,0
14751,0.172583808064484,0.222025012826619,0.222025012826619,0.652,0.0,0,0,1,0,0,0
14752,0.1708665704820407,0.2198158270371511,0.2198158270371511,0.652,0.0,0,0,0,0,0,0
14753,0.1691664196990349,0.2176286230135673,0.2176286230135673,0.652,0.0,0,0,0,0,0,0
14754,0.1674831856989715,0.2154631820336427,0.2154631820336427,0.652,0.0,0,0,0,0,0,0
14755,0.1658167001570478,0.2133192875514746,0.2133192875514746,0.652,0.0,0,0,0,0,0,0
14756,0.1641667964233208,0.2111967251758284,0.2111967251758284,0.652,0.0,0,0,0,0,0,0
14757,0.1625333095060422,0.2090952826486977,0.2090952826486977,0.652,0.0,0,0,0,0,0,0
14758,0.1609160760551592,0.2070147498240785,0.2070147498240785,0.652,0.0,0,0,0,0,0,0
14759,0.1593149343459788,0.2049549186469545,0.2049549186469545,0.652,0.0,0,0,0,0,0,0
14760,0.157729724262996,0.2029155831324916,0.2029155831324916,0.652,0.0,0,0,0,0,0,0
14761,0.1561602872838813,0.2008965393454388,0.2008965393454388,0.652,0.0,0,0,1,1,0,0
14762,0.154606466463629,0.1988975853797349,0.1988975853797349,0.652,0.0,0,0,0,0,0,0
14763,0.1530681064188622,0.1969185213383175,0.1969185213383175,0.652,0.0,0,0,0,0,0,0
14764,0.1515450533122945,0.1949591493131332,0.1949591493131332,0.652,0.0,0,0,0,0,0,0
14765,0.150037154837346,0.1930192733653467,0.1930192733653467,0.702,0.0,0,0,0,0,0,0
14766,0.1485442602029126,0.1910986995057468,0.1910986995057468,0.702,0.0,0,0,0,0,0,0
14767,0.1470662201182867,0.1891972356753468,0.1891972356753468,0.702,0.0,0,0,0,0,0,0
14768,0.1456028867782283,0.1873146917261793,0.1873146917261793,0.702,0.0,0,0,0,0,0,0
14769,0.1441541138481839,0.1854508794022805,0.1854508794022805,0.702,0.0,0,0,0,0,0,0
14770,0.1427197564496531,0.1836056123208648,0.1836056123208648,0.702,0.0,0,0,0,0,0,0
14771,0.1412996711457008,0.1817787059536864,0.1817787059536864,0.702,0.0,0,0,0,0,0,0
14772,0.1398937159266132,0.1799699776085861,0.1799699776085861,0.702,0.0,0,0,0,0,0,0
14773,0.1385017501956968,0.1781792464112221,0.1781792464112221,0.702,0.0,0,0,0,0,0,0
14774,0.1371236347552184,0.1764063332869826,0.1764063332869826,0.702,0.0,0,0,0,0,0,0
14775,0.1357592317924856,0.1746510609430774,0.1746510609430774,0.702,0.0,0,0,0,0,0,0
14776,0.1344084048660652,0.1729132538508096,0.1729132538508096,0.702,0.0,0,0,0,0,0,0
14777,0.1330710188921387,0.1711927382280217,0.1711927382280217,0.702,0.0,0,0,0,0,1,0
14778,0.1317469401309943,0.1694893420217177,0.1694893420217177,0.702,0.0,0,0,1,1,0,0
14779,0.1304360361736525,0.1678028948908575,0.1678028948908575,0.702,0.0,1,0,0,1,0,0
14780,0.1291381759286251,0.1661332281893226,0.1661332281893226,0.702,0.0,0,0,0,0,0,0
14781,0.1278532296088061,0.1644801749490515,0.1644801749490515,0.702,0.0,0,0,0,0,0,0
14782,0.1265810687184927,0.1628435698633425,0.1628435698633425,0.702,0.0,0,0,0,0,0,0
14783,0.1253215660405357,0.1612232492703233,0.1612232492703233,0.702,0.0,0,0,0,0,0,0
14784,0.1240745956236178,0.1596190511365842,0.1596190511365842,0.702,0.0,0,0,0,0,0,0
14785,0.122840032769658,0.1580308150409752,0.1580308150409752,0.702,0.0,0,0,1,0,0,0
14786,0.1216177540213423,0.156458382158563,0.156458382158563,0.702,0.0,0,1,1,1,1,0
14787,0.1204076371497771,0.1549015952447491,0.1549015952447491,0.702,0.0,1,1,0,1,0,0
14788,0.119209561142267,0.1533602986195448,0.1533602986195448,0.702,0.0,1,1,0,1,0,0
14789,0.1180234061902127,0.1518343381520031,0.1518343381520031,0.702,0.0,1,1,0,0,0,0
14790,0.1168490536771306,0.1503235612448056,0.1503235612448056,0.702,0.0,0,0,0,0,0,0
14791,0.1156863861667908,0.1488278168190027,0.1488278168190027,0.702,0.0,0,0,0,0,0,0
14792,0.1145352873914733,0.1473469552989052,0.1473469552989052,0.702,0.0,0,0,0,0,0,0
14793,0.1133956422403413,0.1458808285971272,0.1458808285971272,0.702,0.0,0,0,0,0,0,0
14794,0.1122673367479301,0.1444292900997767,0.1444292900997767,0.702,0.0,0,0,0,0,0,0
14795,0.11115025808275,0.1429921946517943,0.1429921946517943,0.702,0.0,0,0,1,0,0,0
14796,0.1100442945360038,0.1415693985424376,0.1415693985424376,0.731,0.0,0,0,0,0,0,0
14797,0.108949335510415,0.1401607594909101,0.1401607594909101,0.731,0.0,0,0,0,0,0,0
14798,0.1078652715091687,0.1387661366321326,0.1387661366321326,0.731,0.0,0,0,0,0,0,0
14799,0.1067919941249614,0.1373853905026572,0.1373853905026572,0.731,0.0,0,0,0,0,0,0
14800,0.1057293960291601,0.1360183830267203,0.1360183830267203,0.731,0.0,0,0,0,0,0,0
14801,0.10467737096107,0.1346649775024351,0.1346649775024351,0.731,0.0,0,0,0,1,0,0
14802,0.1036358137173073,0.1333250385881214,0.1333250385881214,0.731,0.0,0,0,0,1,0,0
14803,0.1026046201412798,0.1319984322887709,0.1319984322887709,0.731,0.0,0,0,0,1,0,0
14804,0.1015836871127707,0.1306850259426485,0.1306850259426485,0.731,0.0,0,0,1,1,0,0
14805,0.1005729125376261,0.1293846882080249,0.1293846882080249,0.731,0.0,1,0,0,1,0,0
14806,0.0995721953375463,0.1280972890500429,0.1280972890500429,0.731,0.0,1,1,0,1,0,0
14807,0.0985814354399774,0.1268226997277141,0.1268226997277141,0.731,0.0,1,0,0,1,0,0
14808,0.097600533768104,0.1255607927810441,0.1255607927810441,0.731,0.0,1,0,0,0,0,0
14809,0.0966293922309414,0.1243114420182864,0.1243114420182864,0.731,0.0,1,0,0,0,0,0
14810,0.0956679137135267,0.1230745225033238,0.1230745225033238,0.731,0.0,1,0,0,0,0,1
14811,0.0947160020672069,0.121849910543174,0.121849910543174,0.731,0.0,1,0,0,0,0,1
14812,0.093773562100024,0.1206374836756204,0.1206374836756204,0.731,0.0,1,0,0,0,0,0
14813,0.092840499567196,0.1194371206569659,0.1194371206569659,0.731,0.0,1,0,0,0,0,0
14814,0.0919167211616922,0.1182487014499085,0.1182487014499085,0.731,0.0,1,0,0,0,0,0
14815,0.091002134504902,0.1170721072115369,0.1170721072115369,0.731,0.0,0,0,1,1,0,0
14816,0.0900966481373976,0.1159072202814469,0.1159072202814469,0.731,0.0,0,0,0,1,0,0
14817,0.0892001715097878,0.1147539241699747,0.1147539241699747,0.731,0.0,0,0,0,0,0,0
14818,0.0883126149736627,0.113612103546548,0.113612103546548,0.731,0.0,0,0,0,0,0,0
14819,0.087433889772629,0.1124816442281532,0.1124816442281532,0.731,0.0,0,0,0,0,0,0
14820,0.0865639080334345,0.1113624331679161,0.1113624331679161,0.731,0.0,0,0,0,0,0,0
14821,0.0857025827571801,0.1102543584437982,0.1102543584437982,0.731,0.0,0,0,0,0,0,0
14822,0.0848498278106204,0.1091573092474036,0.1091573092474036,0.731,0.0,1,0,0,0,0,0
14823,0.0840055579175503,0.1080711758728984,0.1080711758728984,0.677,0.0,1,0,0,1,0,0
14824,0.0831696886502768,0.1069958497060402,0.1069958497060402,0.677,0.0,1,1,1,1,1,0
14825,0.0823421364211766,0.105931223213316,0.105931223213316,0.677,0.0,1,1,1,1,1,0
14826,0.0815228184743372,0.1048771899311896,0.1048771899311896,0.677,0.0,0,0,0,1,0,0
14827,0.0807116528772811,0.1038336444554542,0.1038336444554542,0.677,0.0,0,0,0,0,0,0
